epoch	train_acc	valid_acc	train_loss	valid_loss
1.0	0.47467225790023804	0.7165775299072266	1.3165608644485474	0.7710999846458435
2.0	0.6914525628089905	0.7938205599784851	0.8722403049468994	0.6272488236427307
3.0	0.7417933940887451	0.8270944952964783	0.7493536472320557	0.5656048059463501
4.0	0.7817514538764954	0.8520498871803284	0.6699171662330627	0.4867342710494995
5.0	0.8125852346420288	0.8829471468925476	0.5980786085128784	0.41912642121315
6.0	0.838070273399353	0.915032684803009	0.5456898212432861	0.35437309741973877
7.0	0.8544310331344604	0.9156268835067749	0.4994966685771942	0.3341106176376343
8.0	0.8650236129760742	0.9197860956192017	0.4772544801235199	0.3216148614883423
9.0	0.8724698424339294	0.9227569699287415	0.44773629307746887	0.30686691403388977
10.0	0.8826428651809692	0.9203802943229675	0.42555129528045654	0.3266179859638214
11.0	0.8852648138999939	0.926916241645813	0.4108094871044159	0.31439507007598877
12.0	0.8926061987876892	0.9275103807449341	0.39676204323768616	0.29276931285858154
13.0	0.8941793441772461	0.9310754537582397	0.3828243017196655	0.2798825204372406
14.0	0.8984792828559875	0.9292929172515869	0.36900296807289124	0.29887309670448303
15.0	0.9036182761192322	0.9334521889686584	0.35943615436553955	0.28619638085365295
16.0	0.9040377736091614	0.9352347254753113	0.35547134280204773	0.28188908100128174
17.0	0.904247522354126	0.9334521889686584	0.35309597849845886	0.2822294235229492
18.0	0.909805953502655	0.9340463280677795	0.33258238434791565	0.2762165665626526
19.0	0.9095962047576904	0.9322637915611267	0.33306998014450073	0.27863502502441406
20.0	0.9159936904907227	0.9358288645744324	0.3154551684856415	0.2601297199726105
21.0	0.9108547568321228	0.9346405267715454	0.31430310010910034	0.2594311237335205
22.0	0.915259599685669	0.9376114010810852	0.32132479548454285	0.26602405309677124
23.0	0.9179863929748535	0.9340463280677795	0.3072497248649597	0.2545318603515625
24.0	0.9188253879547119	0.9382055997848511	0.30505940318107605	0.25708338618278503
25.0	0.9173570871353149	0.9411764740943909	0.3078688681125641	0.2626519501209259
26.0	0.9215521812438965	0.9364230632781982	0.28543737530708313	0.25925248861312866
27.0	0.9200838804244995	0.9411764740943909	0.2971462905406952	0.2665441036224365
28.0	0.9270057678222656	0.9382055997848511	0.2850267291069031	0.26333749294281006
29.0	0.9221814274787903	0.9352347254753113	0.2832171618938446	0.2517235577106476
30.0	0.9237545728683472	0.9429590106010437	0.28305402398109436	0.2562806308269501
31.0	0.9228106737136841	0.9358288645744324	0.27732282876968384	0.2879824936389923
32.0	0.9245936274528503	0.9429590106010437	0.2739071547985077	0.2600841522216797
33.0	0.9254326224327087	0.9387997388839722	0.2756546437740326	0.24535344541072845
34.0	0.9254326224327087	0.9376114010810852	0.2714691460132599	0.2661351263523102
35.0	0.9289984107017517	0.9423648118972778	0.2614006996154785	0.259350061416626
36.0	0.9266911149024963	0.9411764740943909	0.27069225907325745	0.24206367135047913
37.0	0.9271106719970703	0.940582275390625	0.2637583613395691	0.25040629506111145
38.0	0.9308862090110779	0.9417706727981567	0.2590920925140381	0.2539157569408417
39.0	0.9308862090110779	0.9429590106010437	0.2550634741783142	0.23773427307605743
40.0	0.9297325611114502	0.9382055997848511	0.2516597509384155	0.24951830506324768
