epoch,loss,accuracy,val_loss,val_accuracy
1,2.2063374519348145,0.3184058666229248,1.3886798620224,0.5953654050827026
2,1.4262709617614746,0.544310450553894,1.0544334650039673,0.6981580257415771
3,1.1978892087936401,0.6181436777114868,0.8901357054710388,0.7629233598709106
4,1.0609127283096313,0.6684845089912415,0.7782655358314514,0.7896613478660583
5,0.9801596403121948,0.7011011838912964,0.727125346660614,0.8074866533279419
6,0.9077411890029907,0.7203985452651978,0.6772061586380005,0.8205585479736328
7,0.8541545867919922,0.7434714436531067,0.6352051496505737,0.8348187804222107
8,0.8189307451248169,0.7546932101249695,0.6152582168579102,0.832442045211792
9,0.7787446975708008,0.7679076790809631,0.5999616384506226,0.841948926448822
10,0.7414179444313049,0.7771368622779846,0.5727697610855103,0.843137264251709
11,0.7165459990501404,0.7858416438102722,0.5606619715690613,0.8508615493774414
12,0.6987830400466919,0.7920293807983398,0.5475720167160034,0.8544266223907471
13,0.6703391075134277,0.8025170564651489,0.5284322500228882,0.8585858345031738
14,0.6595413088798523,0.8032512068748474,0.5240632891654968,0.8585858345031738
15,0.6425992250442505,0.8114315867424011,0.5107132792472839,0.8585858345031738
16,0.6203536987304688,0.8149973750114441,0.509741485118866,0.8550208210945129
17,0.6037968993186951,0.8224436044692993,0.49158167839050293,0.8669043183326721
18,0.5911566615104675,0.8278971910476685,0.4748899042606354,0.8716577291488647
19,0.5912989377975464,0.8262192010879517,0.481285959482193,0.8740344643592834
20,0.5726475715637207,0.8281069993972778,0.4650009274482727,0.868686854839325
21,0.5699817538261414,0.8331410884857178,0.4622747004032135,0.8746286630630493
22,0.5504580140113831,0.8379653692245483,0.458208829164505,0.8817587494850159
23,0.5423892140388489,0.8424751162528992,0.4431803226470947,0.8853238224983215
24,0.5405526161193848,0.8436287641525269,0.45324403047561646,0.8781936764717102
25,0.526019811630249,0.8500261902809143,0.4441392719745636,0.8770053386688232
26,0.5072305798530579,0.853592038154602,0.43690332770347595,0.8823529481887817
27,0.4948749542236328,0.8533822894096375,0.4314590096473694,0.8853238224983215
28,0.5010979771614075,0.8553749322891235,0.43837040662765503,0.8829471468925476
29,0.5025074481964111,0.8538017868995667,0.43313056230545044,0.8853238224983215
30,0.49169793725013733,0.8529627919197083,0.432395339012146,0.89067143201828
31,0.5020827651023865,0.858626127243042,0.4177713096141815,0.8888888955116272
32,0.47651544213294983,0.8625065684318542,0.41290345788002014,0.8882946968078613
33,0.47320255637168884,0.8619821667671204,0.4164677858352661,0.8912655711174011
34,0.47619861364364624,0.8599895238876343,0.40740376710891724,0.8924539685249329
35,0.4793359935283661,0.8591504693031311,0.40778475999832153,0.893048107624054
36,0.4711344540119171,0.8639748096466064,0.4017713963985443,0.8954248428344727
37,0.4553089737892151,0.8659675121307373,0.4022129476070404,0.8924539685249329
38,0.46079370379447937,0.8657577633857727,0.4099085330963135,0.8924539685249329
39,0.4513704180717468,0.8673309087753296,0.40048080682754517,0.8954248428344727
40,0.4356538653373718,0.8728893399238586,0.3937169909477234,0.8966131806373596
41,0.4280776083469391,0.8770844340324402,0.39546647667884827,0.8960190415382385
42,0.4370797276496887,0.8721551895141602,0.392453670501709,0.9019607901573181
43,0.442375123500824,0.8705820441246033,0.40726345777511597,0.8882946968078613
44,0.4300037622451782,0.8732039928436279,0.3950112760066986,0.9007724523544312
45,0.42443591356277466,0.8773990273475647,0.3906617760658264,0.8983957171440125
46,0.4216631054878235,0.8775039315223694,0.38558250665664673,0.8995840549468994
47,0.42667949199676514,0.875196635723114,0.38404911756515503,0.8966131806373596
48,0.4131465256214142,0.8775039315223694,0.3897019922733307,0.9019607901573181
49,0.4123443365097046,0.881174623966217,0.37707632780075073,0.9001782536506653
50,0.4118307828903198,0.8779234290122986,0.3908948302268982,0.8966131806373596
51,0.41034039855003357,0.8782380819320679,0.38778141140937805,0.8948306441307068
52,0.4115781784057617,0.8813843727111816,0.3841930031776428,0.9031491279602051
53,0.39907941222190857,0.8835867643356323,0.3811306059360504,0.8995840549468994
54,0.39140793681144714,0.8825380206108093,0.3843914866447449,0.9049316644668579
55,0.39900755882263184,0.8839014172554016,0.3740440011024475,0.8995840549468994
56,0.3834948241710663,0.88725745677948,0.3883765637874603,0.9007724523544312
57,0.383956640958786,0.8866282105445862,0.37569937109947205,0.9007724523544312
58,0.37815847992897034,0.8911378979682922,0.3771475553512573,0.9001782536506653
59,0.38514000177383423,0.8832721710205078,0.3760930597782135,0.9013665914535522
60,0.38115185499191284,0.8841111660003662,0.37592291831970215,0.903743326663971
61,0.37249112129211426,0.8897745013237,0.3724590539932251,0.9013665914535522
62,0.3762841820716858,0.8856843113899231,0.3741854429244995,0.9090909361839294
63,0.37597230076789856,0.8889355063438416,0.3730612099170685,0.8995840549468994
64,0.37566834688186646,0.8898794054985046,0.38608860969543457,0.9049316644668579
65,0.3670806586742401,0.8889355063438416,0.3765431344509125,0.9061200022697449
66,0.36468639969825745,0.8912428021430969,0.37785547971725464,0.9019607901573181
67,0.3708097040653229,0.8870477080345154,0.37392231822013855,0.9019607901573181
68,0.37150293588638306,0.8892501592636108,0.36998939514160156,0.903743326663971
69,0.36268728971481323,0.8941793441772461,0.37509670853614807,0.9049316644668579
70,0.36250922083854675,0.8914525508880615,0.3625192940235138,0.9067142009735107
71,0.35851964354515076,0.8904037475585938,0.37584635615348816,0.9067142009735107
72,0.3599918484687805,0.8922915458679199,0.3776300251483917,0.9073083996772766
