epoch	train_acc	valid_acc	train_loss	valid_loss
1.0	0.5587838888168335	0.7641774415969849	1.1691800355911255	0.69425368309021
2.0	0.7683278918266296	0.8523301482200623	0.6808261275291443	0.4890430271625519
3.0	0.8181643486022949	0.8750702142715454	0.562666654586792	0.41684025526046753
4.0	0.845583975315094	0.8955643177032471	0.48808014392852783	0.36958348751068115
5.0	0.8610736727714539	0.8933183550834656	0.44200676679611206	0.35380494594573975
6.0	0.8693476915359497	0.9070746898651123	0.42378297448158264	0.3210315704345703
7.0	0.8807966113090515	0.9048287272453308	0.39875197410583496	0.31214314699172974
8.0	0.887050211429596	0.9174621105194092	0.37279605865478516	0.2843363583087921
9.0	0.8891668319702148	0.9166198968887329	0.366464227437973	0.2929758131504059
10.0	0.8943621516227722	0.9247613549232483	0.3492349088191986	0.2636767029762268
11.0	0.8997498750686646	0.9267265796661377	0.3306042551994324	0.2545303702354431
12.0	0.9029247760772705	0.9261651039123535	0.32745662331581116	0.24674049019813538
13.0	0.90898597240448	0.9298146963119507	0.3089933395385742	0.24843427538871765
14.0	0.9074466228485107	0.9295339584350586	0.306023508310318	0.2461964637041092
15.0	0.9145660996437073	0.9334643483161926	0.29052016139030457	0.2350313663482666
16.0	0.9116798043251038	0.9329028725624084	0.2905077636241913	0.2280655950307846
17.0	0.9146623015403748	0.9373947381973267	0.28012779355049133	0.22255443036556244
18.0	0.9187992811203003	0.9387984275817871	0.2788203954696655	0.21834643185138702
19.0	0.9178372025489807	0.9337450861930847	0.27036070823669434	0.22620464861392975
20.0	0.9185106754302979	0.9371140003204346	0.2661556303501129	0.2192496806383133
21.0	0.9198576211929321	0.9413250684738159	0.26619428396224976	0.21592146158218384
22.0	0.9243794679641724	0.9416058659553528	0.25986525416374207	0.21404887735843658
23.0	0.9256301522254944	0.9432902932167053	0.24293333292007446	0.20285464823246002
24.0	0.9264960289001465	0.9438517689704895	0.24516865611076355	0.2038903385400772
25.0	0.9278429746627808	0.9438517689704895	0.2391507923603058	0.20149388909339905
26.0	0.929574728012085	0.9466592073440552	0.234898179769516	0.19898976385593414
27.0	0.9277467727661133	0.9446939826011658	0.23413248360157013	0.2082379311323166
28.0	0.9280353784561157	0.9446939826011658	0.22853580117225647	0.20062588155269623
29.0	0.9320762157440186	0.9460976719856262	0.22886334359645844	0.1981525719165802
30.0	0.9285164475440979	0.9460976719856262	0.2284047156572342	0.19875240325927734
31.0	0.9340965747833252	0.9449747204780579	0.2201152741909027	0.20121531188488007
32.0	0.9340003728866577	0.9480628967285156	0.22089655697345734	0.19163484871387482
33.0	0.9331344962120056	0.9519932866096497	0.22248625755310059	0.18995855748653412
34.0	0.9382336139678955	0.9514317512512207	0.2137618213891983	0.1875622719526291
35.0	0.9350587129592896	0.94525545835495	0.2150849550962448	0.19182534515857697
36.0	0.9371752738952637	0.949185848236084	0.20717570185661316	0.1959390640258789
37.0	0.9339041709899902	0.9477821588516235	0.21479284763336182	0.19267389178276062
38.0	0.9358283877372742	0.953116238117218	0.20800255239009857	0.18928906321525574
39.0	0.9387146234512329	0.9505895376205444	0.19753795862197876	0.18936607241630554
40.0	0.9402539730072021	0.9517125487327576	0.20027661323547363	0.1860857903957367
41.0	0.9382336139678955	0.9536777138710022	0.19939477741718292	0.18505002558231354
42.0	0.942370593547821	0.9519932866096497	0.1972910612821579	0.1855049431324005
43.0	0.9404464364051819	0.9511510133743286	0.19884808361530304	0.1864427775144577
44.0	0.9404464364051819	0.9548006653785706	0.19270876049995422	0.18377184867858887
45.0	0.9416971206665039	0.9553621411323547	0.1930161416530609	0.18052110075950623
46.0	0.9406388401985168	0.9539584517478943	0.19394996762275696	0.18223920464515686
47.0	0.9416009187698364	0.9517125487327576	0.1892002373933792	0.18888676166534424
48.0	0.9429478645324707	0.953116238117218	0.18678201735019684	0.18154941499233246
49.0	0.9441023468971252	0.9539584517478943	0.18025141954421997	0.18534065783023834
50.0	0.9452568888664246	0.9522740244865417	0.1767185926437378	0.18496151268482208
51.0	0.9418895244598389	0.9573273658752441	0.19013772904872894	0.17595311999320984
52.0	0.9441985487937927	0.9500280618667603	0.17834600806236267	0.19129616022109985
53.0	0.9470848441123962	0.9542391896247864	0.17952166497707367	0.17974421381950378
54.0	0.9447758197784424	0.9542391896247864	0.17743082344532013	0.18286797404289246
55.0	0.9456416964530945	0.953116238117218	0.17222782969474792	0.18797333538532257
56.0	0.9473735094070435	0.9533969759941101	0.17646175622940063	0.18082912266254425
57.0	0.945737898349762	0.9508702754974365	0.17218656837940216	0.19267460703849792
58.0	0.9468924403190613	0.9542391896247864	0.16927427053451538	0.1804647147655487
59.0	0.9466038346290588	0.9559236168861389	0.17366673052310944	0.18106070160865784
60.0	0.9484317898750305	0.9553621411323547	0.17159312963485718	0.17774488031864166
61.0	0.9477583169937134	0.9539584517478943	0.17035236954689026	0.17971445620059967
